date,value
2000-01-01,3.992
2001-01-01,4.731
2002-01-01,5.783
2003-01-01,5.989
2004-01-01,5.529
2005-01-01,5.084
2006-01-01,4.623
2007-01-01,4.622
2008-01-01,5.784
2009-01-01,9.254
2010-01-01,9.633
2011-01-01,8.949
2012-01-01,8.069
2013-01-01,7.375
2014-01-01,6.168
2015-01-01,5.28
2016-01-01,4.869
2017-01-01,4.355
2018-01-01,3.896
2019-01-01,3.669
2020-01-01,8.055
2021-01-01,5.349
2022-01-01,3.65
2023-01-01,3.638
2024-01-01,4.022
2025-01-01,4.198
