date,value
2000-01-01,20.8133351907218
2001-01-01,19.6572760977701
2002-01-01,18.3808596273365
2003-01-01,17.4287148287646
2004-01-01,17.7331607023412
2005-01-01,18.1224580010564
2006-01-01,19.199754364329
2007-01-01,17.427948488859
2008-01-01,15.0588069137003
2009-01-01,13.8930493967185
2010-01-01,15.3832511206248
2011-01-01,16.3373255386695
2012-01-01,18.3792944123805
2013-01-01,18.5633187946246
2014-01-01,19.656661027986
2015-01-01,19.6984272057875
2016-01-01,18.5586926139993
2017-01-01,18.9790569108808
2018-01-01,19.2309245179584
2019-01-01,19.4296726896058
2020-01-01,18.3841091960382
2021-01-01,17.7191305020369
2022-01-01,18.2901078480764
2023-01-01,17.1362533011054
2024-01-01,16.6047608757631
