date,value
2000-01-01,4.07758575682804
2001-01-01,0.955538348341605
2002-01-01,1.70044732643726
2003-01-01,2.79560596320081
2004-01-01,3.84777169556921
2005-01-01,3.48354993555606
2006-01-01,2.78453963650701
2007-01-01,2.00385829784946
2008-01-01,0.113587249881704
2009-01-01,-2.57650022958367
2010-01-01,2.69519257744442
2011-01-01,1.56440685763506
2012-01-01,2.28911338669843
2013-01-01,2.11783009790057
2014-01-01,2.52381981363968
2015-01-01,2.94555045484053
2016-01-01,1.81945147788167
2017-01-01,2.45762229852507
2018-01-01,2.96650506901305
2019-01-01,2.58382533412825
2020-01-01,-2.16302914036166
2021-01-01,6.05505293244555
2022-01-01,2.51237531986017
2023-01-01,2.88755600749487
2024-01-01,2.79300127716779
