date,value
2000-01-01,26.1190237335753
2001-01-01,26.25988449921
2002-01-01,28.1114783442436
2003-01-01,30.4709582553129
2004-01-01,33.3325546576999
2005-01-01,34.4180152872324
2006-01-01,36.3605321112763
2007-01-01,37.0113890041504
2008-01-01,36.2540826332604
2009-01-01,35.6174348132095
2010-01-01,36.3058750410672
2011-01-01,35.1317930938104
2012-01-01,35.261292320436
2013-01-01,34.3046574869553
2014-01-01,33.4660257489805
2015-01-01,32.4539241111902
2016-01-01,31.7264147403683
2017-01-01,31.7067531706123
2018-01-01,31.4104922311412
2019-01-01,29.7022005792949
2020-01-01,28.6796821131572
2021-01-01,29.8661330649563
2022-01-01,29.8126610526337
2023-01-01,30.9390060732482
2024-01-01,30.268447331199
