date,value
2021-06-01,134.0842
2021-07-01,135.2961
2021-08-01,135.5165
2021-09-01,135.847
2021-10-01,137.6098
2021-11-01,138.4912
2021-12-01,138.1607
2022-01-01,137.8302
2022-02-01,137.72
2022-03-01,138.8218
2022-04-01,140.6947
2022-05-01,142.127
2022-06-01,142.3474
2022-07-01,143.1186
2022-08-01,143.4492
2022-09-01,144.6611
2022-10-01,145.9832
2022-11-01,145.9832
2022-12-01,145.7628
2023-01-01,146.3137
2023-02-01,146.2036
2023-03-01,146.8646
2023-04-01,147.8562
2023-05-01,148.4071
2023-06-01,150.2801
2023-07-01,153.9159
2023-08-01,153.365
2023-09-01,151.49200000000002
2023-10-01,152.4836
2023-11-01,153.2548
2023-12-01,152.9243
2024-01-01,153.0345
2024-02-01,153.365
2024-03-01,153.0345
2024-04-01,153.5853
2024-05-01,154.1362
2024-06-01,155.7889
2024-07-01,157.2212
2024-08-01,157.111
2024-09-01,157.8822
2024-10-01,159.2043
2024-11-01,159.2043
2024-12-01,158.3229
2025-01-01,157.77200000000002
2025-02-01,157.3313
2025-03-01,157.5517
