,gdp_growth,cpi_level,unrate,indpro_level,interest_rate,cpi_growth,indpro_growth,wb_gdp_growth_pct,wb_cpi_inflation_pct,wb_unemployment_pct,wb_trade_bal_gdp_pct,wb_gross_savings_pct,oecd_leading_index,recession,covid_shock,quarter
2014-07-01,0.195781729125555,100.07638000000001,3.5666666666666664,100.15680333333334,0.07,0.37372590030750885,-0.597230410932692,0.905915486065865,2.75922671353253,3.589,-2.54859947339685,27.0705807856305,100.06473055555556,0,0,3
2014-10-01,0.577950682825445,99.77093666666667,3.466666666666667,100.45676666666668,0.06333333333333334,-0.3056769300307849,0.2990461282130319,0.905915486065865,2.75922671353253,3.589,-2.54859947339685,27.0705807856305,99.87086422619048,0,0,4
2015-01-01,1.61095677445962,99.53338666666666,3.5,100.59010333333333,0.07333333333333335,-0.2383792870282342,0.13264238952439555,1.79997735783475,0.795279630579839,3.385,-0.543410631397387,29.5062296371995,99.75784845238097,0,0,1
2015-04-01,0.059578866991816,100.28000000000002,3.3666666666666667,99.95682666666666,0.06666666666666667,0.7473141019365137,-0.631551698705568,1.79997735783475,0.795279630579839,3.385,-0.543410631397387,29.5062296371995,99.90338857142858,0,0,2
2015-07-01,0.147135415741251,100.1782,3.3666666666666667,99.89016,0.07333333333333335,-0.101567318025797,-0.0667177126375762,1.79997735783475,0.795279630579839,3.385,-0.543410631397387,29.5062296371995,100.16189194444445,0,0,3
2015-10-01,-0.192167464171622,100.00849333333333,3.266666666666667,99.55687,0.07666666666666667,-0.16954843950420795,-0.3342143628163541,1.79997735783475,0.795279630579839,3.385,-0.543410631397387,29.5062296371995,81.48291701111111,0,0,4
2016-01-01,0.868462296762496,99.56732333333332,3.233333333333333,99.89016,0.03233333333333333,-0.4421083936520631,0.3342143628163541,0.704986495111257,-0.127258844489754,3.132,0.788512917769393,30.0504260277434,85.38108664285716,0,0,1
2016-04-01,-0.341818149784778,99.90667666666666,3.1666666666666665,99.02359000000001,-0.049999999999999996,0.3402485143143785,-0.8713077726684837,0.704986495111257,-0.127258844489754,3.132,0.788512917769393,30.0504260277434,80.87824883095239,0,0,2
2016-07-01,0.224788665064568,99.70306666666666,3.033333333333333,100.42346333333334,-0.04599999999999999,-0.20400814831731395,1.4037773915526408,0.704986495111257,-0.127258844489754,3.132,0.788512917769393,30.0504260277434,84.29938473809524,0,0,3
2016-10-01,0.01573431168389,100.31393333333334,3.0,101.55666666666667,-0.043333333333333335,0.6108166465214282,1.1221056483560865,0.704986495111257,-0.127258844489754,3.132,0.788512917769393,30.0504260277434,96.93566044444445,0,0,4
