date,value
2000-01-01,22.1428746033825
2001-01-01,22.286545185655
2002-01-01,21.8319485569337
2003-01-01,20.7987256539142
2004-01-01,23.2744527694923
2005-01-01,23.129737762896
2006-01-01,25.4124028806579
2007-01-01,27.2815886848229
2008-01-01,26.2930562800493
2009-01-01,23.5760803801349
2010-01-01,25.061745174062
2011-01-01,27.3804200252678
2012-01-01,26.4802539661911
2013-01-01,26.339387294457
2014-01-01,27.389383046964
2015-01-01,27.624739160072
2016-01-01,28.6547979791762
2017-01-01,28.6566319463924
2018-01-01,30.0075324734044
2019-01-01,29.2651262058024
2020-01-01,28.0207954478952
2021-01-01,29.5132406376345
2022-01-01,27.027321336362
2023-01-01,27.6337088938208
2024-01-01,27.123558800475
2025-01-01,26.3665827976479
