date,value
2009-02-01,92.26585
2009-03-01,92.07927
2009-04-01,92.17256
2009-05-01,92.07927
2009-06-01,92.35915
2009-07-01,92.35915
2009-08-01,92.54573
2009-09-01,92.26585
2009-10-01,92.26585
2009-11-01,92.17256
2009-12-01,92.91889
2010-01-01,92.35915
2010-02-01,92.73232
2010-03-01,93.19877
2010-04-01,93.29205999999999
2010-05-01,93.19877
2010-06-01,93.19877
2010-07-01,93.38535
2010-08-01,93.47865
2010-09-01,93.38535
2010-10-01,93.47865
2010-11-01,93.57194
2010-12-01,94.13169
2011-01-01,93.94511
2011-02-01,94.50486
2011-03-01,95.06461
2011-04-01,95.06461
2011-05-01,95.06461
2011-06-01,95.15791
2011-07-01,95.34449000000001
2011-08-01,95.43778
2011-09-01,95.62437
2011-10-01,95.62437
2011-11-01,95.81095
2011-12-01,95.99754
2012-01-01,95.90424
2012-02-01,96.55729000000001
2012-03-01,97.11703
2012-04-01,96.93046
2012-05-01,96.93046
2012-06-01,96.74387
2012-07-01,97.11703
2012-08-01,97.4902
2012-09-01,97.5835
2012-10-01,97.5835
2012-11-01,97.67679
2012-12-01,97.95666999999999
2013-01-01,97.4902
2013-02-01,98.04996
2013-03-01,98.51642
2013-04-01,98.04996
2013-05-01,98.42313
2013-06-01,98.51642
2013-07-01,98.98288000000001
2013-08-01,98.98288000000001
2013-09-01,98.98288000000001
2013-10-01,98.7963
2013-11-01,98.98288000000001
2013-12-01,99.35605
2014-01-01,98.7963
2014-02-01,99.26276
2014-03-01,99.54263
2014-04-01,99.35605
2014-05-01,99.26276
2014-06-01,99.54263
2014-07-01,99.82251
2014-08-01,99.82251
2014-09-01,99.82251
2014-10-01,99.54263
2014-11-01,99.54263
2014-12-01,99.54263
2015-01-01,98.51642
2015-02-01,99.21654000000001
2015-03-01,99.71661999999999
2015-04-01,100.2167
2015-05-01,100.4167
2015-06-01,100.4167
2015-07-01,100.6168
2015-08-01,100.6168
2015-09-01,100.4167
2015-10-01,100.4167
2015-11-01,99.71661999999999
2015-12-01,99.71661999999999
2016-01-01,99.0165
2016-02-01,99.31655
2016-03-01,100.0167
2016-04-01,100.1167
2016-05-01,100.6168
2016-06-01,100.7168
2016-07-01,101.1169
2016-08-01,101.0168
2016-09-01,101.0168
2016-10-01,101.2169
2016-11-01,100.5168
2016-12-01,101.2169
2017-01-01,100.6168
2017-02-01,101.2169
2017-03-01,101.4169
2017-04-01,101.81700000000001
2017-05-01,101.81700000000001
2017-06-01,102.117
2017-07-01,102.5171
2017-08-01,102.6171
2017-09-01,102.7171
2017-10-01,102.5171
2017-11-01,102.117
2017-12-01,102.6171
2018-01-01,102.01700000000001
2018-02-01,102.3171
2018-03-01,102.9172
2018-04-01,103.1172
2018-05-01,103.9173
2018-06-01,104.0173
2018-07-01,104.4174
2018-08-01,104.5174
2018-09-01,104.7175
2018-10-01,104.9175
2018-11-01,104.2174
2018-12-01,104.2174
2019-01-01,103.4172
2019-02-01,103.8173
2019-03-01,104.2174
2019-04-01,105.2175
2019-05-01,105.4176
2019-06-01,105.7176
2019-07-01,106.2177
2019-08-01,106.0177
2019-09-01,106.0177
2019-10-01,106.1177
2019-11-01,105.3176
2019-12-01,105.8176
2020-01-01,105.2175
2020-02-01,105.5338
2020-03-01,105.7447
2020-04-01,105.8501
2020-05-01,105.8501
2020-06-01,105.9555
2020-07-01,105.1121
2020-08-01,105.1121
2020-09-01,105.1121
2020-10-01,105.323
2020-11-01,105.1121
2020-12-01,105.2175
2021-01-01,106.4827
2021-02-01,107.1152
2021-03-01,107.6424
2021-04-01,107.9587
2021-05-01,108.1695
2021-06-01,108.4858
2021-07-01,109.01299999999999
2021-08-01,109.1184
2021-09-01,109.4347
2021-10-01,109.9618
2021-11-01,110.1727
2021-12-01,110.3835
2022-01-01,110.9107
2022-02-01,111.7541
2022-03-01,113.9681
2022-04-01,114.7061
2022-05-01,115.7604
2022-06-01,115.7604
2022-07-01,116.2875
2022-08-01,116.7092
2022-09-01,118.8178
2022-10-01,119.6612
2022-11-01,119.8721
2022-12-01,119.3449
2023-01-01,120.5047
2023-02-01,121.4535
2023-03-01,122.4024
2023-04-01,122.9295
2023-05-01,122.8241
2023-06-01,123.1404
2023-07-01,123.4566
2023-08-01,123.8784
2023-09-01,124.1946
2023-10-01,124.1946
2023-11-01,123.6675
2023-12-01,123.7729
2024-01-01,123.9838
2024-02-01,124.5109
2024-03-01,125.0381
2024-04-01,125.6706
2024-05-01,125.7761
2024-06-01,125.8815
2024-07-01,126.3032
2024-08-01,126.1978
2024-09-01,126.1978
2024-10-01,126.7249
2024-11-01,126.4086
2024-12-01,127.0412
2025-01-01,126.8304
2025-02-01,127.3575
2025-03-01,127.7792
