date,value
2020-04-01,92.96401
2020-04-01,95.81994
2020-04-01,62.39486
2020-04-01,99.88705
2020-04-01,97.43842
2020-04-01,97.9852
2020-04-01,95.75373
2020-04-01,75.68389
2020-04-01,97.247
2020-04-01,-5.095304
2020-04-01,96.50233
2020-04-01,-0.2336153
2020-04-01,86.01839
2020-04-01,93.11534
2020-04-01,99.86351
2020-04-01,95.35433
2020-04-01,91.30533
2020-04-01,97.99206
2020-04-01,97.79865
2020-04-01,98.12519
2020-04-01,107.0201
2020-04-01,99.69507
2020-04-01,94.78206
2020-04-01,99.47247
2020-04-01,101.0411
2020-04-01,-9.067981
2020-04-01,94.91783
2020-04-01,109.0815
2020-04-01,91.5894
2020-04-01,89.57951
2020-04-01,82.25683
2020-04-01,94.79661
2020-04-01,97.92441
2020-04-01,94.71275
2020-04-01,96.25639
2020-04-01,85.29404
2020-04-01,96.80906
2020-04-01,98.97155
2020-04-01,94.19268
2020-04-01,91.42152
2020-04-01,99.85253
2020-04-01,99.30694
2020-04-01,102.8191
2020-04-01,82.45452
2020-04-01,0.9891145
2020-04-01,57.00423
2020-04-01,100.1456
2020-04-01,123.9638
2020-04-01,122.4915
2020-04-01,96.979
2020-04-01,108.7826
2020-04-01,93.3237
2020-04-01,98.57632
2020-04-01,105.434
2020-04-01,91.05832
2020-04-01,91.74015
2020-04-01,93.55916
2020-04-01,93.81547
2020-04-01,94.46557
2020-04-01,85.42459
2020-04-01,97.64838
2020-04-01,97.83958
2020-04-01,95.5626
2020-04-01,89.16644
2020-05-01,93.14987
2020-05-01,97.23588
2020-05-01,-0.8172251
2020-05-01,94.09527
2020-05-01,100.1382
2020-05-01,-0.8584281
2020-05-01,92.31367
2020-05-01,95.36941
2020-05-01,77.71376
2020-05-01,95.08333
2020-05-01,92.27368
2020-05-01,84.72073
2020-05-01,97.33191
2020-05-01,97.25107
2020-05-01,79.86738
2020-05-01,86.26711
2020-05-01,99.89544
2020-05-01,-3.486651
2020-05-01,95.72136
2020-05-01,124.466
2020-05-01,83.70304
2020-05-01,107.0963
2020-05-01,95.6229
2020-05-01,122.8167
2020-05-01,95.85887
2020-05-01,99.79655
2020-05-01,-10.83253
2020-05-01,96.6824
