date,value
2000-01-01,0.165707202088596
2001-01-01,1.56153639440135
2002-01-01,4.04833225388601
2003-01-01,3.62114592491108
2004-01-01,4.96393434043889
2005-01-01,4.95319708820102
2006-01-01,5.17970636968403
2007-01-01,6.3897695714769
2008-01-01,5.78458104183402
2009-01-01,4.76990501088626
2010-01-01,5.10545796593838
2011-01-01,4.85425441678104
2012-01-01,6.03951730444972
2013-01-01,5.77453880717814
2014-01-01,6.53898347110207
2015-01-01,7.41421366167481
2016-01-01,7.2650936871129
2017-01-01,6.95107572207338
2018-01-01,5.86855676857803
2019-01-01,5.60724624570291
2020-01-01,5.30608104975194
2021-01-01,5.12014099730063
2022-01-01,2.47105447198695
2023-01-01,3.97197646060612
2024-01-01,3.77738815468807
