,gdp_growth,cpi_level,unrate,indpro_level,interest_rate,cpi_growth,indpro_growth,wb_gdp_growth_pct,wb_cpi_inflation_pct,wb_unemployment_pct,wb_trade_bal_gdp_pct,wb_gross_savings_pct,oecd_leading_index,recession,covid_shock,quarter,gdp_growth_lag1,gdp_growth_lag2,gdp_growth_lag3,gdp_growth_lag4,cpi_growth_lag1,cpi_growth_lag2,indpro_growth_lag1,indpro_growth_lag2,unrate_lag1,unrate_lag2,interest_rate_lag1,interest_rate_lag2,oecd_leading_index_lag1,oecd_leading_index_lag2,wb_gdp_growth_pct_lag1,wb_gdp_growth_pct_lag2,wb_cpi_inflation_pct_lag1,wb_cpi_inflation_pct_lag2,wb_unemployment_pct_lag1,wb_unemployment_pct_lag2,wb_trade_bal_gdp_pct_lag1,wb_trade_bal_gdp_pct_lag2,wb_gross_savings_pct_lag1,wb_gross_savings_pct_lag2,gdp_growth_roll2_mean,gdp_growth_roll2_std,gdp_growth_roll4_mean,gdp_growth_roll4_std,gdp_growth_yoy,unrate_diff,interest_rate_diff,oecd_leading_index_diff
2012-10-01,-0.054766774076331,95.90226666666666,4.166666666666667,96.75406333333336,0.0843333333333333,-0.0707449342913335,-1.61350419001014,1.64893452981225,-0.0440645104432602,4.358,-1.62646863104798,25.8689648374274,98.26403333333332,0,0,4,-0.395400732919715,-0.926725461246869,1.52002363120938,0.03471757979141,-0.5993284029599089,0.0703186041845604,-3.150936185614128,-2.134845624683912,4.233333333333333,4.4,0.085,0.0783333333333333,100.60864,100.6348,1.64893452981225,1.64893452981225,-0.0440645104432602,-0.0440645104432602,4.358,4.358,-1.62646863104798,-1.62646863104798,25.8689648374274,25.8689648374274,-0.661063097083292,0.37570331841222776,0.05815375420855151,1.0509220607612466,0.23261501683420605,-0.06666666666666643,-0.0006666666666667043,-2.344606666666678
2013-01-01,1.27735772933788,95.83439666666668,4.2,96.75715,0.081,-0.0707950181825012,0.0031901682737256,1.99727653399265,0.335037912184741,4.038,-2.38395128356965,26.1985175657253,99.07711611111112,0,0,1,-0.054766774076331,-0.395400732919715,-0.926725461246869,1.52002363120938,-0.0707449342913335,-0.5993284029599089,-1.61350419001014,-3.150936185614128,4.166666666666667,4.233333333333333,0.0843333333333333,0.085,98.26403333333332,100.60864,1.64893452981225,1.64893452981225,-0.0440645104432602,-0.0440645104432602,4.358,4.358,-1.62646863104798,-1.62646863104798,25.8689648374274,25.8689648374274,-0.225083753498023,0.2408645822005699,0.03578266574161626,1.0525384335696946,0.14313066296646504,0.033333333333333215,-0.0033333333333332993,0.813082777777808
2013-04-01,1.02579239596703,96.27555666666666,4.033333333333333,98.75695,0.07,0.4592794572296554,2.045755006345651,1.99727653399265,0.335037912184741,4.038,-2.38395128356965,26.1985175657253,98.86121861111113,0,0,2,1.27735772933788,-0.054766774076331,-0.395400732919715,-0.926725461246869,-0.0707950181825012,-0.0707449342913335,0.0031901682737256,-1.61350419001014,4.2,4.166666666666667,0.081,0.0843333333333333,99.07711611111112,98.26403333333332,1.99727653399265,1.64893452981225,0.335037912184741,-0.0440645104432602,4.038,4.358,-2.38395128356965,-1.62646863104798,26.1985175657253,25.8689648374274,0.6112954776307744,0.9419542697489482,-0.024883809726258754,0.9393840486213382,-0.09953523890503502,-0.16666666666666696,-0.010999999999999996,-0.21589749999999697
2013-07-01,0.948828805716784,96.81853,3.933333333333333,100.55673333333334,0.07,0.5623939850610604,1.806029795076736,1.99727653399265,0.335037912184741,4.038,-2.38395128356965,26.1985175657253,99.38265,0,0,3,1.02579239596703,1.27735772933788,-0.054766774076331,-0.395400732919715,0.4592794572296554,-0.0707950181825012,2.045755006345651,0.0031901682737256,4.033333333333333,4.2,0.07,0.081,98.86121861111113,99.07711611111112,1.99727653399265,1.99727653399265,0.335037912184741,0.335037912184741,4.038,4.038,-2.38395128356965,-2.38395128356965,26.1985175657253,26.1985175657253,1.151575062652455,0.1778835531379662,0.463245654577216,0.81339777098303,1.852982618308864,-0.10000000000000009,0.0,0.5214313888888711
2013-10-01,-0.140659883280025,97.25969,3.8666666666666663,101.75666666666666,0.07,0.4546216054817975,1.186226323958195,1.99727653399265,0.335037912184741,4.038,-2.38395128356965,26.1985175657253,100.06326722222222,0,0,4,0.948828805716784,1.02579239596703,1.27735772933788,-0.054766774076331,0.5623939850610604,0.4592794572296554,1.806029795076736,2.045755006345651,3.933333333333333,4.033333333333333,0.07,0.07,99.38265,98.86121861111113,1.99727653399265,1.99727653399265,0.335037912184741,0.335037912184741,4.038,4.038,-2.38395128356965,-2.38395128356965,26.1985175657253,26.1985175657253,0.987310600841907,0.05442147657036152,0.7993030392363408,0.5864091052879563,3.1972121569453633,-0.06666666666666687,0.0,0.6806172222222244
2014-01-01,1.0469098332883,97.29362333333334,3.6666666666666665,103.5898,0.0733333333333333,0.0348833264220083,1.7854527137978415,0.905915486065865,2.75922671353253,3.589,-2.54859947339685,27.0705807856305,100.0797288888889,0,0,1,-0.140659883280025,0.948828805716784,1.02579239596703,1.27735772933788,0.4546216054817975,0.5623939850610604,1.186226323958195,1.806029795076736,3.8666666666666663,3.933333333333333,0.07,0.07,100.06326722222222,99.38265,1.99727653399265,1.99727653399265,0.335037912184741,0.335037912184741,4.038,4.038,-2.38395128356965,-2.38395128356965,26.1985175657253,26.1985175657253,0.4040844612183795,0.7703848400156822,0.7778297619354173,0.6281925287243448,3.1113190477416692,-0.19999999999999973,0.0033333333333332993,0.016461666666671704
2014-04-01,-1.44001607272859,99.70306666666666,3.633333333333333,100.75676,0.0666666666666666,2.4462984536384624,-2.772957402975873,0.905915486065865,2.75922671353253,3.589,-2.54859947339685,27.0705807856305,100.01783111111112,0,0,2,1.0469098332883,-0.140659883280025,0.948828805716784,1.02579239596703,0.0348833264220083,0.4546216054817975,1.7854527137978415,1.186226323958195,3.6666666666666665,3.8666666666666663,0.0733333333333333,0.07,100.0797288888889,100.06326722222222,0.905915486065865,1.99727653399265,2.75922671353253,0.335037912184741,3.589,4.038,-2.54859947339685,-2.38395128356965,27.0705807856305,26.1985175657253,0.4531249750041375,0.8397385997172461,0.7202177879230223,0.5754641303095781,2.880871151692089,-0.03333333333333366,-0.00666666666666671,-0.061897777777772944
2014-07-01,0.195781729125555,100.07638,3.5666666666666664,100.15680333333334,0.07,0.3737259003075088,-0.597230410932692,0.905915486065865,2.75922671353253,3.589,-2.54859947339685,27.0705807856305,100.06473055555556,0,0,3,-1.44001607272859,1.0469098332883,-0.140659883280025,0.948828805716784,2.4462984536384624,0.0348833264220083,-2.772957402975873,1.7854527137978415,3.633333333333333,3.6666666666666665,0.0666666666666666,0.0733333333333333,100.01783111111112,100.0797288888889,0.905915486065865,0.905915486065865,2.75922671353253,2.75922671353253,3.589,3.589,-2.54859947339685,-2.54859947339685,27.0705807856305,27.0705807856305,-0.196553119720145,1.7585221724530404,0.1037656707491173,1.1614155926240237,0.4150626829964692,-0.06666666666666643,0.0033333333333334103,0.046899444444434835
2014-10-01,0.577950682825445,99.77093666666669,3.466666666666667,100.45676666666668,0.0633333333333333,-0.3056769300307849,0.2990461282130319,0.905915486065865,2.75922671353253,3.589,-2.54859947339685,27.0705807856305,99.87086422619048,0,0,4,0.195781729125555,-1.44001607272859,1.0469098332883,-0.140659883280025,0.3737259003075088,2.4462984536384624,-0.597230410932692,-2.772957402975873,3.5666666666666664,3.633333333333333,0.07,0.0666666666666666,100.06473055555556,100.01783111111112,0.905915486065865,0.905915486065865,2.75922671353253,2.75922671353253,3.589,3.589,-2.54859947339685,-2.54859947339685,27.0705807856305,27.0705807856305,-0.6221171718015175,1.1566837183411127,-0.08449609839868993,1.032670294979274,-0.33798439359475974,-0.09999999999999964,-0.00666666666666671,-0.19386632936507908
2015-01-01,1.61095677445962,99.53338666666666,3.5,100.59010333333332,0.0733333333333333,-0.2383792870282342,0.1326423895243955,1.79997735783475,0.795279630579839,3.385,-0.543410631397387,29.5062296371995,99.75784845238095,0,0,1,0.577950682825445,0.195781729125555,-1.44001607272859,1.0469098332883,-0.3056769300307849,0.3737259003075088,0.2990461282130319,-0.597230410932692,3.466666666666667,3.5666666666666664,0.0633333333333333,0.07,99.87086422619048,100.06473055555556,0.905915486065865,0.905915486065865,2.75922671353253,2.75922671353253,3.589,3.589,-2.54859947339685,-2.54859947339685,27.0705807856305,27.0705807856305,0.38686620597550003,0.27023425872014983,0.09515654312767757,1.0810187934213042,0.3806261725107103,0.033333333333333215,0.010000000000000009,-0.1130157738095221
