date,value
2000-01-01,-0.676578683595175
2001-01-01,-0.740055504162738
2002-01-01,-0.923494026942321
2003-01-01,-0.256541816316025
2004-01-01,-0.00857338820310272
2005-01-01,-0.282946068764391
2006-01-01,0.249355116079085
2007-01-01,0.060039454498669
2008-01-01,1.3800788616492
2009-01-01,-1.35283672951719
2010-01-01,-0.728243207517779
2011-01-01,-0.27245561610124
2012-01-01,-0.0440645104432602
2013-01-01,0.335037912184741
2014-01-01,2.75922671353253
2015-01-01,0.795279630579839
2016-01-01,-0.127258844489754
2017-01-01,0.484199796126385
2018-01-01,0.989094598021848
2019-01-01,0.46877615938395
2020-01-01,-0.024995834027731
2021-01-01,-0.233352779398264
2022-01-01,2.49770278172255
2023-01-01,3.26813365933163
2024-01-01,2.73853681635241
