date,value
2000-01-01,31.0308729044071
2001-01-01,29.7229420266358
2002-01-01,28.5044109298517
2003-01-01,28.7158958913962
2004-01-01,29.3158843764027
2005-01-01,29.5148769788967
2006-01-01,29.8159321777965
2007-01-01,30.3433799383529
2008-01-01,28.6421074070242
2009-01-01,25.3311155031213
2010-01-01,26.3773425046421
2011-01-01,25.5805714085266
2012-01-01,24.895748835138
2013-01-01,25.2525231315864
2014-01-01,25.7720886257814
2015-01-01,28.1789158205035
2016-01-01,28.7272416114128
2017-01-01,29.2896490905596
2018-01-01,29.1254854238882
2019-01-01,29.1717018986434
2020-01-01,28.1462434697604
2021-01-01,29.6493466370105
2022-01-01,28.7683676764073
2023-01-01,29.9793389407217
2024-01-01,31.068062509507
